Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,CCAvg_to_Income,Income_Group
49,23,108,2,2.4,2,0,0,0,0,1,0,0.0222,High
47,23,12,4,0.5,2,0,0,0,0,0,0,0.0417,Low
45,19,19,3,1.5,1,94,0,0,0,1,1,0.0789,Low
25,1,150,1,6.33,1,0,0,0,0,0,0,0.0422,Very_High
47,22,89,4,1.9,3,0,0,0,0,1,0,0.0213,High
44,19,83,2,3.8,3,0,0,1,0,0,1,0.0458,High
30,3,79,4,2.0,2,0,0,0,0,1,0,0.0253,Medium
63,38,102,4,3.4,2,0,0,0,0,0,0,0.0333,High
50,24,155,1,7.3,1,0,0,0,0,1,1,0.0471,Very_High
40,16,138,1,3.5,1,0,0,0,0,1,0,0.0254,Very_High
56,31,51,3,1.7,1,0,0,0,0,1,1,0.0333,Medium
39,15,80,2,1.8,2,86,0,0,0,1,1,0.0225,Medium
42,18,135,2,3.3,1,0,0,1,1,1,1,0.0244,Very_High
28,1,34,4,1.5,2,162,0,0,0,0,1,0.0441,Low
26,0,195,3,6.33,3,0,1,1,1,1,0,0.0325,Very_High
58,32,62,3,2.2,3,217,0,0,1,1,1,0.0355,Medium
38,13,173,2,3.3,1,243,0,0,0,0,0,0.0191,Very_High
23,0,149,2,7.2,1,0,0,0,0,1,0,0.0483,Very_High
53,29,20,1,0.2,1,131,0,0,0,1,1,0.01,Low
54,28,42,4,2.5,1,0,0,0,0,1,1,0.0595,Medium
42,17,28,1,0.6,3,0,0,0,0,0,1,0.0214,Low
54,28,95,1,1.9,2,0,0,0,0,1,0,0.02,High
66,42,95,2,0.0,3,0,0,0,0,1,0,0.0,High
46,21,34,1,0.1,1,124,0,0,0,1,0,0.0029,Low
63,37,191,2,4.3,3,205,1,0,0,0,0,0.0225,Very_High
63,38,41,2,1.5,1,173,0,0,0,1,1,0.0366,Medium
58,34,150,1,7.4,1,481,0,0,0,1,0,0.0493,Very_High
65,41,91,2,0.0,3,146,0,0,0,0,0,0.0,High
35,9,84,4,2.2,2,0,0,0,0,1,0,0.0262,High
33,9,73,4,3.4,1,140,0,0,0,1,0,0.0466,Medium
43,19,122,1,0.3,1,0,0,0,0,1,0,0.0025,High
30,5,73,1,2.6,2,133,0,0,0,1,0,0.0356,Medium
61,37,20,2,0.3,3,0,0,0,0,1,0,0.015,Low
49,24,130,4,1.1,1,281,1,0,1,1,0,0.0085,High
52,27,85,3,3.4,3,0,1,0,0,0,0,0.04,High
45,21,134,2,3.3,1,0,0,0,0,1,1,0.0246,Very_High
64,39,98,3,1.8,2,80,0,0,0,1,0,0.0184,High
26,1,54,2,1.6,3,0,0,1,0,0,0,0.0296,Medium
35,11,41,3,2.0,1,0,0,0,0,1,0,0.0488,Medium
45,19,128,4,6.0,3,0,1,0,0,1,0,0.0469,High
44,20,132,3,2.6,1,308,1,0,0,0,0,0.0197,Very_High
34,8,188,1,2.9,3,0,1,0,0,1,0,0.0154,Very_High
65,41,170,4,6.1,2,0,1,0,1,1,1,0.0359,Very_High
32,8,14,3,0.9,3,111,0,0,0,0,0,0.0643,Low
41,15,93,1,2.8,3,0,0,0,0,1,0,0.0301,High
52,28,79,1,2.7,2,0,0,0,0,1,1,0.0342,Medium
35,9,79,4,2.2,2,0,0,0,0,0,0,0.0278,Medium
51,26,62,4,1.8,3,119,0,0,0,1,0,0.029,Medium
30,6,95,2,0.2,1,0,0,1,0,1,0,0.0021,High
58,33,60,4,1.3,3,0,0,0,0,1,0,0.0217,Medium
49,23,75,1,1.5,2,0,0,0,0,0,1,0.02,Medium
63,38,85,4,0.1,2,0,0,0,0,0,1,0.0012,High
40,15,143,1,4.1,1,0,0,0,0,1,0,0.0287,Very_High
27,0,34,1,2.0,2,112,0,0,0,0,1,0.0588,Low
38,14,44,2,1.7,1,0,0,0,0,0,0,0.0386,Medium
52,28,31,4,0.9,2,151,0,1,0,1,0,0.029,Low
49,24,13,4,0.8,1,111,0,0,0,1,0,0.0615,Low
59,35,52,4,1.5,1,0,0,0,0,1,1,0.0288,Medium
32,8,42,1,0.2,3,102,0,0,0,1,0,0.0048,Medium
30,4,102,4,2.1,3,139,0,0,0,0,1,0.0206,High
64,38,143,2,6.4,3,0,1,1,1,1,0,0.0448,Very_High
59,33,10,4,0.7,3,0,0,0,0,1,0,0.07,Low
62,37,44,1,1.1,3,0,0,0,0,0,0,0.025,Medium
61,37,158,2,6.0,1,306,0,1,1,1,1,0.038,Very_High
53,26,12,2,1.0,2,0,0,0,0,0,1,0.0833,Low
51,26,59,1,1.2,1,139,0,0,0,1,0,0.0203,Medium
55,29,92,1,1.9,2,0,0,0,0,0,0,0.0207,High
36,10,82,2,2.8,1,0,0,0,0,0,1,0.0341,High
44,19,44,4,0.0,2,0,0,0,0,0,0,0.0,Medium
26,2,182,2,3.2,2,0,1,0,0,0,0,0.0176,Very_High
54,30,121,2,0.4,1,0,0,0,0,1,0,0.0033,High
35,11,38,1,1.7,1,0,0,0,0,0,1,0.0447,Low
34,10,92,2,2.7,1,0,0,1,1,0,1,0.0293,High
28,3,53,2,1.6,3,0,0,0,0,0,0,0.0302,Medium
32,7,45,3,2.3,1,83,0,1,0,1,0,0.0511,Medium
38,14,63,1,3.6,2,0,0,1,0,1,0,0.0571,Medium
53,28,181,1,8.1,1,0,0,0,0,1,0,0.0448,Very_High
26,1,184,2,4.2,3,577,1,0,1,1,1,0.0228,Very_High
45,21,33,3,0.5,1,136,0,0,1,1,1,0.0152,Low
58,33,22,3,0.2,1,0,0,0,0,1,0,0.0091,Low
59,33,99,2,2.7,1,0,0,0,0,0,0,0.0273,High
45,18,44,3,1.0,2,193,0,0,0,0,0,0.0227,Medium
64,39,101,4,3.4,2,0,0,0,0,0,1,0.0337,High
30,3,32,1,2.0,2,0,0,0,0,1,1,0.0625,Low
40,16,59,4,2.67,1,0,0,0,0,1,0,0.0453,Medium
61,36,25,2,0.5,2,0,0,0,0,1,1,0.02,Low
40,16,140,3,5.6,1,0,1,0,0,0,0,0.04,Very_High
40,10,29,1,0.75,3,0,0,0,0,1,0,0.0259,Low
43,19,35,1,0.7,1,0,0,0,0,0,0,0.02,Low
39,14,141,4,6.3,1,0,1,1,1,1,1,0.0447,Very_High
35,11,75,4,2.0,3,79,0,0,0,0,0,0.0267,Medium
38,12,58,2,2.8,1,0,0,0,0,1,0,0.0483,Medium
67,43,41,2,1.1,1,0,0,0,0,0,0,0.0268,Medium
55,30,42,2,2.0,2,196,0,0,0,0,1,0.0476,Medium
28,2,55,3,1.1,2,0,0,0,0,0,0,0.02,Medium
30,4,18,4,0.3,2,84,0,0,0,1,0,0.0167,Low
59,35,75,4,2.3,3,0,0,1,0,0,0,0.0307,Medium
26,2,85,2,2.5,1,0,0,0,0,0,0,0.0294,High
52,28,43,4,1.1,2,0,0,0,0,0,0,0.0256,Medium
40,15,149,2,3.9,1,319,0,0,0,1,1,0.0262,Very_High
31,7,25,2,1.0,2,0,0,1,1,1,1,0.04,Low
50,25,19,4,0.4,2,103,0,0,0,1,1,0.0211,Low
27,3,18,1,0.4,3,0,0,0,0,0,0,0.0222,Low
64,39,13,4,0.6,2,0,0,0,0,1,0,0.0462,Low
34,10,41,1,2.4,2,0,0,0,0,0,0,0.0585,Medium
30,6,139,1,4.3,1,0,0,0,0,1,0,0.0309,Very_High
39,15,62,3,2.33,1,131,0,0,1,1,1,0.0376,Medium
34,10,51,3,2.0,1,130,0,0,0,0,0,0.0392,Medium
40,15,71,3,3.0,1,272,0,0,0,1,0,0.0423,Medium
33,8,145,1,2.7,3,0,1,0,0,1,0,0.0186,Very_High
38,12,45,4,1.2,2,138,0,0,0,1,0,0.0267,Medium
42,17,53,4,1.9,3,0,0,0,0,1,0,0.0358,Medium
37,13,64,1,1.5,3,0,0,0,0,1,0,0.0234,Medium
33,8,39,4,0.8,1,0,0,0,0,1,0,0.0205,Low
60,34,38,3,2.2,3,0,0,1,0,0,0,0.0579,Low
28,4,85,3,2.5,1,0,0,0,0,1,0,0.0294,High
45,20,61,3,2.7,2,0,0,0,0,0,1,0.0443,Medium
56,32,23,1,1.2,3,127,0,0,0,1,1,0.0522,Low
53,27,122,1,2.4,1,330,0,0,0,0,0,0.0197,High
37,12,72,4,0.7,3,0,0,0,0,0,0,0.0097,Medium
47,21,123,1,7.3,1,0,0,0,0,0,0,0.0593,High
58,32,40,1,1.6,1,0,0,1,1,1,1,0.04,Low
52,26,62,4,2.8,2,0,0,0,0,1,0,0.0452,Medium
46,22,113,2,3.3,1,0,0,0,0,0,1,0.0292,High
52,27,81,4,3.8,2,0,0,0,0,0,0,0.0469,High
24,0,59,4,1.6,1,0,0,0,0,0,0,0.0271,Medium
57,31,25,2,0.7,2,103,0,0,0,0,0,0.028,Low
66,41,25,4,0.6,2,0,0,0,0,1,1,0.024,Low
30,5,14,4,0.5,3,0,0,0,0,1,0,0.0357,Low
48,23,19,1,0.1,1,0,0,0,0,1,0,0.0053,Low
63,37,61,1,2.5,3,0,0,0,0,0,0,0.041,Medium
48,23,21,1,0.1,1,0,0,0,0,0,0,0.0048,Low
34,10,44,1,1.33,1,0,0,0,0,1,0,0.0302,Medium
60,35,42,3,1.5,1,0,0,0,0,0,1,0.0357,Medium
55,25,52,1,1.4,3,207,0,1,0,0,0,0.0269,Medium
50,24,112,1,0.0,1,0,0,0,0,0,0,0.0,High
29,5,34,1,0.4,3,0,0,0,0,0,0,0.0118,Low
61,35,83,2,1.7,3,245,0,0,0,1,0,0.0205,High
50,25,24,4,0.4,2,137,0,0,0,1,0,0.0167,Low
37,13,71,2,1.7,2,0,0,0,0,1,1,0.0239,Medium
64,40,181,2,2.3,2,0,1,0,1,1,1,0.0127,Very_High
43,19,75,4,0.2,3,102,0,0,0,1,0,0.0027,Medium
39,14,153,2,3.0,1,0,0,0,0,0,0,0.0196,Very_High
23,0,75,2,1.8,2,0,0,0,0,1,1,0.024,Medium
34,10,19,4,0.4,2,0,0,0,0,0,0,0.0211,Low
29,2,31,4,1.5,2,0,0,0,0,0,1,0.0484,Low
33,8,178,3,8.5,1,0,1,1,1,1,0,0.0478,Very_High
60,35,65,2,1.5,1,220,0,0,0,0,1,0.0231,Medium
49,25,8,1,0.3,1,97,0,0,0,0,0,0.0375,Low
54,28,92,2,1.1,1,0,0,0,0,1,0,0.012,High
59,34,145,4,1.8,1,198,1,0,0,1,0,0.0124,Very_High
42,17,85,1,3.7,3,272,0,0,0,0,0,0.0435,High
62,38,149,1,4.7,1,0,0,0,0,1,0,0.0315,Very_High
63,38,9,4,0.6,2,100,0,0,0,1,1,0.0667,Low
57,31,164,2,3.8,3,422,1,0,1,1,1,0.0232,Very_High
61,36,40,3,0.5,2,100,0,1,0,0,0,0.0125,Low
35,10,54,1,2.5,3,0,0,0,0,0,1,0.0463,Medium
26,0,164,2,4.0,3,301,1,0,0,1,0,0.0244,Very_High
33,8,140,1,4.6,1,0,0,0,0,1,0,0.0329,Very_High
31,7,18,1,0.4,3,0,0,0,0,0,0,0.0222,Low
51,27,12,4,1.0,1,0,0,1,0,1,0,0.0833,Low
55,29,140,2,2.7,1,0,0,0,0,1,0,0.0193,Very_High
38,12,24,2,0.8,3,0,0,0,0,1,1,0.0333,Low
38,12,60,2,1.8,1,0,0,0,0,1,0,0.03,Medium
53,27,50,2,0.8,3,0,0,0,0,1,0,0.016,Medium
62,38,44,1,1.9,2,0,0,0,0,0,1,0.0432,Medium
35,9,51,4,2.2,2,110,0,0,0,1,0,0.0431,Medium
46,21,34,2,1.3,1,116,0,0,0,0,0,0.0382,Low
60,35,33,2,0.5,2,0,0,0,0,1,0,0.0152,Low
63,38,63,2,1.5,1,0,0,0,0,1,0,0.0238,Medium
43,18,22,2,0.0,3,0,0,0,0,0,0,0.0,Low
33,7,104,2,3.6,3,0,1,0,0,0,1,0.0346,High
43,19,75,3,0.3,3,0,0,0,0,0,0,0.004,Medium
62,36,75,2,1.7,3,0,0,0,0,0,0,0.0227,Medium
48,23,62,4,3.6,3,83,0,0,0,0,1,0.0581,Medium
38,14,48,1,1.8,1,169,0,0,0,0,0,0.0375,Medium
36,10,73,2,2.8,1,0,0,0,0,1,1,0.0384,Medium
49,25,135,2,1.4,1,82,0,0,0,1,1,0.0104,Very_High
61,35,61,3,2.2,3,117,0,0,0,1,1,0.0361,Medium
49,22,78,3,2.0,2,0,0,0,0,1,0,0.0256,Medium
59,34,40,3,0.9,3,0,0,0,0,1,0,0.0225,Low
30,6,44,1,0.2,3,0,0,0,0,0,1,0.0045,Medium
44,20,45,2,2.5,1,0,0,0,0,1,0,0.0556,Medium
67,41,18,2,0.4,1,0,0,0,0,1,0,0.0222,Low
59,35,53,4,2.3,3,174,0,0,0,1,0,0.0434,Medium
37,11,11,3,0.1,2,0,0,0,0,0,0,0.0091,Low
50,24,38,3,0.6,2,0,0,0,0,1,0,0.0158,Low
56,31,28,1,1.5,2,0,0,1,1,1,1,0.0536,Low
29,3,35,2,0.3,1,88,0,0,1,1,1,0.0086,Low
55,29,81,3,1.7,2,171,0,0,0,1,0,0.021,High
48,22,90,2,0.8,3,205,0,0,0,0,0,0.0089,High
32,8,115,1,4.0,1,0,0,0,0,0,0,0.0348,High
47,22,78,1,0.2,2,0,0,0,0,1,0,0.0026,Medium
46,21,30,4,1.9,3,0,0,0,0,1,0,0.0633,Low
33,7,39,4,0.8,1,0,0,0,0,1,1,0.0205,Low
39,13,69,3,0.1,1,0,0,0,0,0,0,0.0014,Medium
60,35,29,3,0.2,1,79,0,0,0,1,1,0.0069,Low
39,15,54,4,2.2,2,0,0,0,0,0,1,0.0407,Medium
34,10,60,3,2.8,1,0,0,0,1,1,1,0.0467,Medium
55,30,99,1,0.1,3,0,0,0,0,0,0,0.001,High
67,42,51,3,2.2,1,0,0,0,0,1,1,0.0431,Medium
40,14,53,3,0.5,3,0,0,1,1,1,1,0.0094,Medium
44,20,111,2,5.3,2,0,1,0,0,1,0,0.0477,High
56,30,79,3,0.8,1,302,0,0,0,0,0,0.0101,Medium
50,25,90,1,2.8,2,0,0,0,0,1,0,0.0311,High
31,5,18,2,0.3,1,124,0,0,0,1,1,0.0167,Low
66,41,73,3,2.4,1,0,0,0,0,0,0,0.0329,Medium
43,18,59,3,0.8,3,91,0,0,0,1,0,0.0136,Medium
58,32,40,2,0.3,1,0,0,0,0,0,0,0.0075,Low
33,9,41,1,1.5,2,0,0,0,1,1,1,0.0366,Medium
33,9,53,1,2.1,3,0,0,0,0,0,0,0.0396,Medium
32,8,128,2,4.33,1,0,0,0,0,1,0,0.0338,High
55,30,145,2,6.0,3,0,1,0,0,1,0,0.0414,Very_High
25,0,35,4,1.0,3,0,0,0,0,1,0,0.0286,Low
40,14,28,2,0.8,3,0,0,0,0,0,0,0.0286,Low
54,28,155,1,1.0,1,256,0,0,0,1,1,0.0065,Very_High
36,11,195,2,3.0,1,0,0,0,0,1,1,0.0154,Very_High
35,9,50,4,2.2,2,0,0,0,0,0,0,0.044,Medium
44,19,48,3,0.8,3,0,0,0,0,0,1,0.0167,Medium
38,14,81,1,3.6,2,0,0,0,0,1,1,0.0444,High
30,4,50,1,1.5,1,0,0,0,0,0,0,0.03,Medium
39,13,21,3,0.2,2,0,0,0,0,1,0,0.0095,Low
35,9,142,2,0.0,1,0,0,1,0,1,0,0.0,Very_High
41,16,64,4,0.4,1,0,0,0,0,1,0,0.0062,Medium
56,26,91,1,3.0,3,0,0,0,0,1,1,0.033,High
52,28,74,1,2.6,2,0,0,0,0,1,1,0.0351,Medium
29,4,182,1,3.7,3,0,1,0,0,1,0,0.0203,Very_High
38,14,82,4,2.67,1,0,0,0,0,0,0,0.0326,High
51,25,45,4,2.6,1,0,0,0,0,0,0,0.0578,Medium
45,21,85,2,3.2,1,0,0,1,0,1,0,0.0376,High
51,26,133,1,0.6,1,328,0,0,0,0,0,0.0045,Very_High
53,26,22,1,0.5,2,0,0,0,0,1,1,0.0227,Low
50,26,24,4,0.5,2,0,0,0,0,0,1,0.0208,Low
59,33,38,3,2.2,3,178,0,1,1,1,1,0.0579,Low
57,32,80,2,0.0,3,0,0,0,0,0,0,0.0,Medium
45,21,33,3,0.5,1,108,0,0,0,1,0,0.0152,Low
27,1,41,4,1.8,3,147,0,0,0,0,0,0.0439,Medium
40,15,90,4,1.1,2,0,0,1,0,1,0,0.0122,High
39,13,89,1,2.8,3,153,0,0,0,1,1,0.0315,High
26,1,8,2,0.9,3,0,0,0,0,0,1,0.1125,Low
27,2,85,1,1.9,1,0,0,0,0,1,1,0.0224,High
55,30,53,3,1.7,1,0,0,0,0,1,0,0.0321,Medium
64,39,20,3,0.1,3,0,0,0,0,0,0,0.005,Low
41,17,9,1,1.0,1,0,0,0,0,1,1,0.1111,Low
46,22,25,4,0.6,1,0,0,0,0,1,1,0.024,Low
43,19,114,1,1.7,1,0,0,0,0,1,0,0.0149,High
24,0,41,4,1.0,3,0,0,0,0,1,0,0.0244,Medium
29,3,49,4,2.1,3,0,0,0,0,0,0,0.0429,Medium
58,32,12,4,0.7,3,0,0,0,0,1,0,0.0583,Low
45,18,50,3,2.5,2,0,0,0,0,1,0,0.05,Medium
53,28,30,4,0.2,2,0,0,0,0,1,0,0.0067,Low
45,21,32,4,0.6,1,77,0,0,0,0,1,0.0188,Low
32,7,41,4,2.0,2,0,0,0,0,0,0,0.0488,Medium
56,31,25,3,0.1,2,0,0,0,0,0,0,0.004,Low
31,5,29,1,0.3,1,0,0,0,0,0,0,0.0103,Low
29,4,50,4,1.7,2,0,0,0,0,1,0,0.034,Medium
48,24,79,3,0.7,1,0,0,0,0,1,1,0.0089,Medium
36,11,110,1,3.8,1,0,0,0,0,1,1,0.0345,High
36,9,40,2,1.67,2,129,0,1,0,1,0,0.0417,Low
41,16,18,1,0.6,3,0,0,0,0,0,1,0.0333,Low
48,23,48,1,0.3,1,0,0,0,0,0,0,0.0062,Medium
27,0,40,4,1.0,3,0,0,0,0,0,0,0.025,Low
33,9,19,2,1.0,2,92,0,0,0,1,0,0.0526,Low
31,7,35,1,1.33,1,131,0,0,0,0,1,0.038,Low
48,22,133,2,3.1,2,0,1,0,0,1,0,0.0233,Very_High
59,34,19,2,0.5,2,0,0,0,0,1,0,0.0263,Low
41,17,83,4,2.67,1,0,0,0,0,1,0,0.0322,High
42,18,39,3,2.1,3,0,0,0,0,0,0,0.0538,Low
62,37,38,3,0.5,2,0,0,0,0,0,0,0.0132,Low
62,36,63,1,2.5,3,0,0,0,0,1,1,0.0397,Medium
51,24,85,3,2.0,2,0,0,0,0,0,0,0.0235,High
48,24,14,4,1.0,1,0,0,0,0,1,0,0.0714,Low
56,32,64,4,1.5,1,0,0,0,0,1,0,0.0234,Medium
62,38,124,1,3.8,1,405,0,0,0,1,0,0.0306,High
53,29,20,1,0.2,1,0,0,1,1,1,1,0.01,Low
62,38,33,3,0.1,3,0,0,0,0,1,0,0.003,Low
28,4,80,3,2.5,1,0,0,0,0,1,0,0.0312,Medium
61,35,35,2,0.2,3,0,0,0,0,1,0,0.0057,Low
48,24,74,3,0.7,1,0,0,1,0,1,0,0.0095,Medium
50,25,32,2,0.7,2,0,0,0,0,1,0,0.0219,Low
58,33,73,4,0.7,1,241,0,0,0,0,0,0.0096,Medium
53,29,41,2,0.8,1,0,0,0,0,1,0,0.0195,Medium
65,40,18,1,1.5,2,0,0,0,0,1,0,0.0833,Low
27,0,28,4,1.5,2,0,0,0,0,1,0,0.0536,Low
50,23,64,1,2.67,2,0,0,0,0,0,0,0.0417,Medium
50,25,44,2,0.7,2,192,0,0,0,1,0,0.0159,Medium
41,16,109,3,1.0,1,0,0,1,0,1,0,0.0092,High
43,19,71,3,0.3,3,179,0,0,0,0,0,0.0042,Medium
55,29,79,2,1.1,1,0,0,1,0,1,0,0.0139,Medium
33,9,30,2,1.0,2,0,0,0,0,1,0,0.0333,Low
44,19,82,2,0.4,1,0,0,0,0,1,1,0.0049,High
47,20,101,3,2.0,2,270,0,0,0,1,0,0.0198,High
43,18,13,2,0.1,2,0,0,0,1,1,1,0.0077,Low
59,33,59,3,1.4,3,0,0,0,0,0,0,0.0237,Medium
65,40,64,2,1.5,1,0,0,0,0,0,1,0.0234,Medium
28,2,188,2,4.5,1,0,0,1,0,1,0,0.0239,Very_High
58,32,28,2,0.3,1,148,0,0,0,0,0,0.0107,Low
33,8,120,2,4.2,3,76,1,0,0,0,1,0.035,High
24,0,131,1,5.4,1,0,0,0,0,1,0,0.0412,Very_High
46,20,19,3,0.5,2,97,0,1,0,1,0,0.0263,Low
26,0,44,4,1.3,3,0,0,1,0,0,0,0.0295,Medium
47,21,49,3,2.2,2,0,0,1,0,0,0,0.0449,Medium
32,6,99,2,4.5,3,249,0,0,0,1,0,0.0455,High
58,28,95,1,3.0,3,0,0,0,0,0,0,0.0316,High
32,7,81,4,1.8,3,0,0,0,0,1,0,0.0222,High
46,20,73,2,0.8,3,264,0,0,1,1,1,0.011,Medium
35,11,193,2,6.5,1,0,0,0,0,0,1,0.0337,Very_High
53,27,115,2,0.5,3,0,1,0,0,0,0,0.0043,High
55,30,41,2,0.6,3,0,0,0,0,1,1,0.0146,Medium
63,37,80,2,1.7,3,0,0,0,0,1,1,0.0212,Medium
45,20,90,4,1.1,2,0,0,0,0,1,1,0.0122,High
58,32,41,1,0.2,1,81,0,0,0,1,0,0.0049,Medium
50,24,102,2,6.3,1,0,0,0,0,1,0,0.0618,High
37,13,59,1,1.5,3,0,0,0,0,0,1,0.0254,Medium
25,0,69,3,0.3,3,0,0,0,0,1,0,0.0043,Medium
52,26,83,1,3.1,1,0,1,0,0,1,0,0.0373,High
26,0,49,3,2.4,2,0,0,0,0,0,0,0.049,Medium
35,11,180,1,3.6,3,571,1,0,1,1,1,0.02,Very_High
58,32,61,3,2.2,3,0,0,0,0,1,1,0.0361,Medium
37,11,59,4,0.2,3,0,0,0,0,0,0,0.0034,Medium
35,10,85,4,2.1,3,0,0,0,0,0,1,0.0247,High
31,7,13,1,0.5,3,0,0,0,0,1,0,0.0385,Low
58,34,151,3,0.6,2,0,1,0,0,0,0,0.004,Very_High
43,16,44,3,1.0,2,0,0,0,0,1,0,0.0227,Medium
43,18,53,3,0.8,3,154,0,0,0,0,0,0.0151,Medium
54,30,133,1,5.0,2,0,1,0,0,0,1,0.0376,Very_High
53,27,31,3,0.9,3,78,0,0,0,1,0,0.029,Low
32,7,101,4,2.2,2,0,0,0,0,1,0,0.0218,High
37,13,61,3,2.8,1,0,0,0,0,0,0,0.0459,Medium
34,10,68,3,2.6,2,0,0,0,0,0,0,0.0382,Medium
51,26,21,4,0.8,1,0,0,0,0,1,0,0.0381,Low
49,25,149,2,0.4,1,0,0,0,0,1,0,0.0027,Very_High
54,24,75,1,1.4,3,0,0,0,0,0,0,0.0187,Medium
37,12,55,1,2.5,3,0,0,0,0,1,0,0.0455,Medium
57,32,81,2,3.7,1,226,0,0,0,1,1,0.0457,High
37,12,179,1,8.6,1,0,0,0,0,1,0,0.048,Very_High
32,7,81,2,3.4,2,0,1,0,0,0,1,0.042,High
48,22,42,1,1.2,2,0,0,0,0,0,0,0.0286,Medium
44,20,199,2,6.67,1,0,0,0,0,1,0,0.0335,Very_High
50,23,18,1,0.5,2,0,0,0,0,1,1,0.0278,Low
44,19,28,1,0.3,3,0,0,0,0,1,0,0.0107,Low
54,28,80,4,2.6,3,143,0,0,0,0,0,0.0325,Medium
37,13,79,1,3.6,2,104,0,0,0,1,0,0.0456,Medium
34,7,52,2,1.0,2,0,0,0,0,1,0,0.0192,Medium
32,6,18,2,0.3,2,0,0,0,0,1,0,0.0167,Low
63,38,52,4,1.7,1,218,0,0,0,1,1,0.0327,Medium
56,30,15,4,0.7,3,102,0,0,0,0,0,0.0467,Low
37,12,84,4,0.7,3,0,0,0,0,1,0,0.0083,High
66,41,114,1,0.8,3,0,0,0,0,1,1,0.007,High
38,13,41,3,0.5,3,0,0,0,0,0,1,0.0122,Medium
35,9,29,3,0.9,1,126,0,0,0,1,0,0.031,Low
61,36,23,1,0.1,1,96,0,0,0,0,0,0.0043,Low
52,26,84,1,2.4,1,0,0,0,0,1,0,0.0286,High
57,32,60,3,1.7,1,0,0,1,1,1,1,0.0283,Medium
47,20,13,3,0.67,2,0,0,0,0,1,0,0.0515,Low
50,25,45,2,0.6,3,0,0,0,0,0,0,0.0133,Medium
36,11,83,1,2.8,1,0,0,0,0,0,0,0.0337,High
45,21,102,4,4.7,2,81,1,0,0,0,0,0.0461,High
58,34,58,4,2.3,3,169,0,0,0,1,0,0.0397,Medium
27,1,134,1,1.7,2,307,1,0,0,1,0,0.0127,Very_High
27,1,130,3,2.9,2,0,1,0,0,0,0,0.0223,High
48,24,148,2,3.3,1,0,0,0,1,1,1,0.0223,Very_High
46,21,92,1,0.2,2,0,0,0,0,0,0,0.0022,High
32,8,142,4,6.2,2,120,1,0,1,1,1,0.0437,Very_High
54,29,62,4,0.7,1,0,0,0,0,0,1,0.0113,Medium
31,5,50,1,1.5,1,0,0,0,0,1,0,0.03,Medium
42,17,29,1,0.6,3,0,0,0,0,1,0,0.0207,Low
30,5,85,2,2.5,1,293,0,1,1,1,1,0.0294,High
41,16,78,4,0.4,1,0,0,0,0,1,0,0.0051,Medium
44,19,85,4,1.9,3,0,0,0,0,1,1,0.0224,High
37,13,89,2,1.7,2,0,0,0,0,1,0,0.0191,High
51,25,33,3,0.9,3,0,0,0,0,1,1,0.0273,Low
30,6,42,1,2.1,3,0,0,0,0,1,0,0.05,Medium
36,11,31,4,1.7,1,124,0,0,0,1,1,0.0548,Low
65,40,143,4,6.6,2,0,1,0,0,1,0,0.0462,Very_High
33,7,35,4,0.8,1,0,0,0,0,1,0,0.0229,Low
58,34,22,1,0.1,2,0,0,0,0,1,0,0.0045,Low
34,10,45,1,1.7,1,84,0,0,0,0,0,0.0378,Medium
38,13,119,2,3.3,1,0,0,0,0,0,0,0.0277,High
59,35,43,4,1.3,1,0,0,0,0,1,0,0.0302,Medium
37,11,75,3,0.9,2,0,0,0,0,1,0,0.012,Medium
59,35,121,1,4.3,1,0,0,0,0,1,0,0.0355,High
47,23,63,1,0.8,3,0,0,0,0,1,0,0.0127,Medium
48,24,58,2,1.7,1,0,0,0,0,0,0,0.0293,Medium
38,12,184,3,8.0,1,0,1,0,0,1,0,0.0435,Very_High
34,10,155,2,6.5,1,0,0,0,0,1,1,0.0419,Very_High
44,17,69,3,2.67,2,0,0,0,0,0,0,0.0387,Medium
33,7,188,2,7.0,2,581,1,0,0,0,0,0.0372,Very_High
47,21,38,3,0.6,2,0,0,1,0,0,0,0.0158,Low
41,16,9,2,0.3,2,0,0,0,0,0,1,0.0333,Low
36,11,69,4,2.1,3,0,0,0,0,1,1,0.0304,Medium
28,4,199,1,6.33,1,0,0,0,0,0,0,0.0318,Very_High
59,35,38,1,0.8,1,0,0,0,0,1,0,0.0211,Low
43,19,129,1,5.0,1,0,0,1,0,1,0,0.0388,High
56,31,59,2,1.9,2,0,0,0,0,1,0,0.0322,Medium
28,3,115,1,1.9,1,200,0,0,0,1,0,0.0165,High
62,37,83,4,0.1,2,0,0,0,0,0,0,0.0012,High
40,16,65,2,3.2,1,0,0,0,0,1,0,0.0492,Medium
34,9,72,3,2.3,1,124,0,0,0,0,0,0.0319,Medium
52,28,72,1,1.6,3,0,0,0,0,1,0,0.0222,Medium
40,14,63,3,0.5,3,221,0,0,0,1,0,0.0079,Medium
27,1,64,4,1.8,2,0,0,0,0,1,1,0.0281,Medium
52,26,194,1,1.7,1,0,0,0,0,1,0,0.0088,Very_High
39,14,104,1,4.0,3,0,0,0,1,1,1,0.0385,High
52,26,180,1,1.7,1,550,0,0,0,1,0,0.0094,Very_High
